text,label,style
Where do I claim a reusable cold therapy like a gel ice pack?,Cold Therapy - Re-usable Items (purchase),question_aug
Where do I claim a pack? cold therapy product like a gel ice reusable,Cold Therapy - Re-usable Items (purchase),question_aug
Where do I claim a reusable actually cold therapy product like a gel ice pack?,Cold Therapy - Re-usable Items (purchase),question_aug
safety bars for the bed | for my elderly parent,Bed Rails (purchase),progressive
safety bars for the bed | my elderly parent,Bed Rails (purchase),progressive_aug
safety bars for | bed the for my elderly parent,Bed Rails (purchase),progressive_aug
safety bars for the bed | for my elderly like parent,Bed Rails (purchase),progressive_aug
audiologist | professional hearing assessment | not just the beep test,Audiologist Services,progressive
audiologist | professional assessment | not just the beep test,Audiologist Services,progressive_aug
audiologist | professional hearing assessment | the just not beep test,Audiologist Services,progressive_aug
audiologist | professional hearing assessment | not just the beep test so,Audiologist Services,progressive_aug
chiro back adjustment,Chiropractic,terse
chiro back um adjustment,Chiropractic,terse_aug
annual mammogram screening,Mammogram,partial_turn2
annual mammogram screening um,Mammogram,partial_turn2_aug
"the standard kind, goes under the arms","Crutches, pair",partial_turn2
"standard kind, goes under the arms","Crutches, pair",partial_turn2_aug
"the standard kind, goes under the arms","Crutches, pair",partial_turn2_aug
"the standard kind, goes like under the arms","Crutches, pair",partial_turn2_aug
social worker visits,Social Worker (Bachelors),vague_turn1
like social worker visits,Social Worker (Bachelors),vague_turn1_aug
I've been getting weekly acupuncture for my stress headaches and it's actually been helping a lot,Acupuncture,storyteller
I've been getting weekly for my stress headaches and it's actually been helping a lot,Acupuncture,storyteller_aug
and been getting weekly acupuncture for my stress headaches I've it's actually been helping a lot,Acupuncture,storyteller_aug
I've been getting weekly acupuncture for my stress headaches I think and it's actually been helping a lot,Acupuncture,storyteller_aug
special eye test | for my glaucoma risk | ordered by optometrist,Diagnostic Vision Test,progressive
special eye test for my glaucoma risk | ordered by optometrist,Diagnostic Vision Test,progressive_aug
my eye test | for special glaucoma risk | ordered by optometrist,Diagnostic Vision Test,progressive_aug
special eye test | for my glaucoma risk | ordered by optometrist actually,Diagnostic Vision Test,progressive_aug
alcohol prep pads diabetes,Alcohol swabs,terse
alcohol prep diabetes pads,Alcohol swabs,terse_aug
alcohol prep pads diabetes like,Alcohol swabs,terse_aug
prevents falling out at night,Bed Rails (purchase),partial_turn2
prevents falling out at,Bed Rails (purchase),partial_turn2_aug
prevents night out at falling,Bed Rails (purchase),partial_turn2_aug
basically prevents falling out at night,Bed Rails (purchase),partial_turn2_aug
the actual meter not the supplies,Blood glucose meter,partial_turn2
the actual meter the supplies,Blood glucose meter,partial_turn2_aug
the meter actual not the supplies,Blood glucose meter,partial_turn2_aug
the so actual meter not the supplies,Blood glucose meter,partial_turn2_aug
hearing specialist | audiologist visit | comprehensive evaluation,Audiologist Services,progressive
hearing specialist | audiologist visit comprehensive evaluation,Audiologist Services,progressive_aug
hearing audiologist | specialist visit | comprehensive evaluation,Audiologist Services,progressive_aug
hearing specialist | audiologist actually visit | comprehensive evaluation,Audiologist Services,progressive_aug
bedpan,Bedpan,vague_turn1
bedpan basically,Bedpan,vague_turn1_aug
normal crutches not the forearm kind,"Crutches, pair",partial_turn2
normal crutches not the kind,"Crutches, pair",partial_turn2_aug
normal crutches not forearm the kind,"Crutches, pair",partial_turn2_aug
normal just crutches not the forearm kind,"Crutches, pair",partial_turn2_aug
I submitted under 'CPAP Supplies' but it's the machine itself,"CPAP, APAP, BIPAP Machine",wrong_guess
I under 'CPAP Supplies' but it's the machine itself,"CPAP, APAP, BIPAP Machine",wrong_guess_aug
I submitted under 'CPAP Supplies' the it's but machine itself,"CPAP, APAP, BIPAP Machine",wrong_guess_aug
I submitted um under 'CPAP Supplies' but it's the machine itself,"CPAP, APAP, BIPAP Machine",wrong_guess_aug
incontinence products for my father,Incontinence Supplies,partial_turn2
incontinence products for my,Incontinence Supplies,partial_turn2_aug
for products incontinence my father,Incontinence Supplies,partial_turn2_aug
just incontinence products for my father,Incontinence Supplies,partial_turn2_aug
cast | fiberglass | put on at the fracture clinic for my break,"Cast, fiberglass",progressive
cast | fiberglass | put on at the fracture clinic for my,"Cast, fiberglass",progressive_aug
cast | fiberglass | put on clinic the fracture at for my break,"Cast, fiberglass",progressive_aug
cast actually | fiberglass | put on at the fracture clinic for my break,"Cast, fiberglass",progressive_aug
fitted at the hearing clinic,Hearing Aids,partial_turn2
at the hearing clinic,Hearing Aids,partial_turn2_aug
fitted at clinic hearing the,Hearing Aids,partial_turn2_aug
fitted at the um hearing clinic,Hearing Aids,partial_turn2_aug
I submitted under 'Psychotherapist' but my therapist is actually a Canadian Certified Clinical Counsellor,Clinical Counsellor,wrong_guess
I submitted under 'Psychotherapist' but my therapist is actually a Canadian Certified Clinical,Clinical Counsellor,wrong_guess_aug
I Clinical under 'Psychotherapist' but my therapist is actually a Canadian Certified submitted Counsellor,Clinical Counsellor,wrong_guess_aug
I submitted under just 'Psychotherapist' but my therapist is actually a Canadian Certified Clinical Counsellor,Clinical Counsellor,wrong_guess_aug
Where do I claim a pair of standard underarm crutches?,"Crutches, pair",question
Where do I claim a pair of standard underarm,"Crutches, pair",question_aug
of do I claim a pair Where standard underarm crutches?,"Crutches, pair",question_aug
so Where do I claim a pair of standard underarm crutches?,"Crutches, pair",question_aug
"My grandma had knee surgery and the hospital gave her a standard walker with rubber feet, no wheels, and I paid for it",Walker - non wheeled (purchase),storyteller
"My grandma had knee surgery and the hospital gave her a standard walker with rubber feet, wheels, and I paid for it",Walker - non wheeled (purchase),storyteller_aug
"My a had knee surgery and the hospital gave her grandma standard walker with rubber feet, no wheels, and I paid for it",Walker - non wheeled (purchase),storyteller_aug
"My grandma had knee surgery and the hospital gave her a standard walker with rubber feet, no like wheels, and I paid for it",Walker - non wheeled (purchase),storyteller_aug
had Sigvaris custom compression stockings made at Orthomed in Ottawa,"Compression Stockings, custom, any length",brand_specific
had Sigvaris compression stockings made at Orthomed in Ottawa,"Compression Stockings, custom, any length",brand_specific_aug
had Sigvaris custom compression stockings in at Orthomed made Ottawa,"Compression Stockings, custom, any length",brand_specific_aug
had Sigvaris custom I think compression stockings made at Orthomed in Ottawa,"Compression Stockings, custom, any length",brand_specific_aug
mental health appointment,Other mental health services,vague_turn1
just mental health appointment,Other mental health services,vague_turn1_aug
diagnostic eye thing,Diagnostic Vision Test,vague_turn1
diagnostic eye thing um,Diagnostic Vision Test,vague_turn1_aug
Filing for orthoptic vision therapy sessions to treat binocular vision dysfunction and convergence insufficiency,Other vision services (i.e. safety glasses),detailed_clinical
Filing for orthoptic vision therapy sessions to treat binocular vision dysfunction and insufficiency,Other vision services (i.e. safety glasses),detailed_clinical_aug
Filing for orthoptic vision therapy sessions to treat binocular insufficiency dysfunction and convergence vision,Other vision services (i.e. safety glasses),detailed_clinical_aug
Filing for orthoptic vision therapy sessions to treat basically binocular vision dysfunction and convergence insufficiency,Other vision services (i.e. safety glasses),detailed_clinical_aug
I've had ongoing right knee problems from an old meniscus tear so my surgeon sent me to get a custom brace made for my right side,"Brace, right knee (Custom)",storyteller
I've had ongoing right knee problems from old meniscus tear so my surgeon sent me to get a custom brace made for my right side,"Brace, right knee (Custom)",storyteller_aug
I've had ongoing right knee problems from an old surgeon tear so my meniscus sent me to get a custom brace made for my right side,"Brace, right knee (Custom)",storyteller_aug
I've had ongoing right knee problems from an old meniscus tear so my surgeon sent me to get a custom brace made for my right um side,"Brace, right knee (Custom)",storyteller_aug
insulin pen device claim,Insulin Pen Injector,terse
pen insulin device claim,Insulin Pen Injector,terse_aug
insulin pen basically device claim,Insulin Pen Injector,terse_aug
pre-approval,Estimate/Pre-Authorization,vague_turn1
pre-approval like,Estimate/Pre-Authorization,vague_turn1_aug
homeopath not naturopath,Homeopathic Treatment,partial_turn2
like homeopath not naturopath,Homeopathic Treatment,partial_turn2_aug
"I go to social worker for counselling, she have bachelor degree in social work, BSW",Social Worker (Bachelors),esl_speaker
"I go to social worker for she have bachelor degree in social work, BSW",Social Worker (Bachelors),esl_speaker_aug
"I worker to social go for counselling, she have bachelor degree in social work, BSW",Social Worker (Bachelors),esl_speaker_aug
"I go to social worker for counselling, she have bachelor degree in like social work, BSW",Social Worker (Bachelors),esl_speaker_aug
walking aid | four legs no wheels | for my dad after surgery,Walker - non wheeled (purchase),progressive
walking aid | four legs no | for my dad after surgery,Walker - non wheeled (purchase),progressive_aug
walking aid | four legs no wheels | for my dad surgery after,Walker - non wheeled (purchase),progressive_aug
walking aid actually | four legs no wheels | for my dad after surgery,Walker - non wheeled (purchase),progressive_aug
Where do I claim replacement supplies for my insulin pump like infusion sets?,Insulin infusion pump supplies,question
Where do claim replacement supplies for my insulin pump like infusion sets?,Insulin infusion pump supplies,question_aug
Where do I claim replacement supplies for insulin my pump like infusion sets?,Insulin infusion pump supplies,question_aug
Where do I um claim replacement supplies for my insulin pump like infusion sets?,Insulin infusion pump supplies,question_aug
"I buy insole from pharmacy for my shoe, it is not custom, just regular insole from shelf",Standard foot orthotics or shoe inserts,esl_speaker
"I buy insole from pharmacy for my shoe, it is not custom, regular insole from shelf",Standard foot orthotics or shoe inserts,esl_speaker_aug
"I buy insole from pharmacy for shoe, my it is not custom, just regular insole from shelf",Standard foot orthotics or shoe inserts,esl_speaker_aug
"I buy insole from pharmacy for my basically shoe, it is not custom, just regular insole from shelf",Standard foot orthotics or shoe inserts,esl_speaker_aug
"my therapist is a social worker with a graduate degree, I think a masters in social work",Social Worker (Masters level),confused_student
"my therapist is a social worker with a degree, I think a masters in social work",Social Worker (Masters level),confused_student_aug
"my therapist is a social worker with a graduate degree, masters think a I in social work",Social Worker (Masters level),confused_student_aug
"my therapist basically is a social worker with a graduate degree, I think a masters in social work",Social Worker (Masters level),confused_student_aug
CSA safety glasses prescription,Safety Glasses,terse
CSA prescription glasses safety,Safety Glasses,terse_aug
CSA safety so glasses prescription,Safety Glasses,terse_aug
glucometer purchase,Blood glucose meter,terse
so glucometer purchase,Blood glucose meter,terse_aug
dental cleaning filling claim,Dental Services,terse
dental cleaning claim filling,Dental Services,terse_aug
actually dental cleaning filling claim,Dental Services,terse_aug
Where do I file physiotherapy treatment sessions?,Physiotherapy,question
Where do file physiotherapy treatment sessions?,Physiotherapy,question_aug
Where I do file physiotherapy treatment sessions?,Physiotherapy,question_aug
Where do I file physiotherapy treatment sessions? like,Physiotherapy,question_aug
wore a monitor all day,Ambulatory Blood Pressure Test,vague_turn1
wore monitor all day,Ambulatory Blood Pressure Test,vague_turn1_aug
all a monitor wore day,Ambulatory Blood Pressure Test,vague_turn1_aug
wore I think a monitor all day,Ambulatory Blood Pressure Test,vague_turn1_aug
"compression socks | knee length | medium pressure, doctor recommended","Compression Stockings, knee length (15-19 mmhg)",progressive
"compression socks | knee length medium pressure, doctor recommended","Compression Stockings, knee length (15-19 mmhg)",progressive_aug
"compression | socks knee length | medium pressure, doctor recommended","Compression Stockings, knee length (15-19 mmhg)",progressive_aug
"compression just socks | knee length | medium pressure, doctor recommended","Compression Stockings, knee length (15-19 mmhg)",progressive_aug
Claiming a musculoskeletal diagnostic ultrasound of the right shoulder for rotator cuff evaluation,Ultrasound,detailed_clinical
a musculoskeletal diagnostic ultrasound of the right shoulder for rotator cuff evaluation,Ultrasound,detailed_clinical_aug
Claiming a musculoskeletal for ultrasound of the right shoulder diagnostic rotator cuff evaluation,Ultrasound,detailed_clinical_aug
Claiming a actually musculoskeletal diagnostic ultrasound of the right shoulder for rotator cuff evaluation,Ultrasound,detailed_clinical_aug
replacement parts | for my cpap | the consumables not the main unit,"CPAP, APAP, BIPAP Supplies",progressive
replacement parts | for cpap | the consumables not the main unit,"CPAP, APAP, BIPAP Supplies",progressive_aug
cpap parts | for my replacement | the consumables not the main unit,"CPAP, APAP, BIPAP Supplies",progressive_aug
replacement parts | for my cpap | the consumables not the actually main unit,"CPAP, APAP, BIPAP Supplies",progressive_aug
ear protection | custom fitted | for my music work,Ear Plugs (custom made),progressive
ear | custom fitted | for my music work,Ear Plugs (custom made),progressive_aug
ear protection | custom my | for fitted music work,Ear Plugs (custom made),progressive_aug
ear protection | custom fitted | for basically my music work,Ear Plugs (custom made),progressive_aug
Where do I submit for thigh-length compression stockings at 30 mmHg or above?,"Compression Stockings, thigh/full (30 mmhg & over)",question
Where do I submit for compression stockings at 30 mmHg or above?,"Compression Stockings, thigh/full (30 mmhg & over)",question_aug
Where do I or for thigh-length compression stockings at 30 mmHg submit above?,"Compression Stockings, thigh/full (30 mmhg & over)",question_aug
Where do I submit for thigh-length compression stockings I think at 30 mmHg or above?,"Compression Stockings, thigh/full (30 mmhg & over)",question_aug
chiro | spinal adjustments for my back,Chiropractic,progressive
chiro spinal adjustments for my back,Chiropractic,progressive_aug
chiro | spinal adjustments back my for,Chiropractic,progressive_aug
chiro | spinal adjustments like for my back,Chiropractic,progressive_aug
nursing home permanent resident,Nursing Home and Long Term Care,partial_turn2
nursing home resident permanent,Nursing Home and Long Term Care,partial_turn2_aug
nursing just home permanent resident,Nursing Home and Long Term Care,partial_turn2_aug
"my orthodontist took x-rays and impressions before starting treatment, it's separate from the braces",Other Orthodontic/Dental Services (i.e. orthodontic records),confused_student
"my orthodontist took x-rays and impressions before starting treatment, it's separate the braces",Other Orthodontic/Dental Services (i.e. orthodontic records),confused_student_aug
"separate orthodontist took x-rays and impressions before starting treatment, it's my from the braces",Other Orthodontic/Dental Services (i.e. orthodontic records),confused_student_aug
"my orthodontist took x-rays and impressions like before starting treatment, it's separate from the braces",Other Orthodontic/Dental Services (i.e. orthodontic records),confused_student_aug
"I see a doctor who does therapy, not a medical doctor but has a PhD in psychology",Psychologist,confused_student
"I see a doctor who does therapy, not a medical doctor but has a PhD in",Psychologist,confused_student_aug
"I a a doctor who does therapy, not see medical doctor but has a PhD in psychology",Psychologist,confused_student_aug
"I see a doctor who basically does therapy, not a medical doctor but has a PhD in psychology",Psychologist,confused_student_aug
"thigh high, really hard to get on","Compression Stockings, thigh/full (30 mmhg & over)",partial_turn2
"thigh high, hard to get on","Compression Stockings, thigh/full (30 mmhg & over)",partial_turn2_aug
"thigh get really hard to high, on","Compression Stockings, thigh/full (30 mmhg & over)",partial_turn2_aug
"thigh high, really hard basically to get on","Compression Stockings, thigh/full (30 mmhg & over)",partial_turn2_aug
"this is NOT a regular eye exam, it's a diagnostic test the specialist ordered, different thing entirely",Diagnostic Vision Test,complaint
"this is NOT a regular eye exam, it's a diagnostic test the specialist ordered, thing entirely",Diagnostic Vision Test,complaint_aug
"NOT is this a regular eye exam, it's a diagnostic test the specialist ordered, different thing entirely",Diagnostic Vision Test,complaint_aug
"this is NOT a regular eye exam, it's a diagnostic test the just specialist ordered, different thing entirely",Diagnostic Vision Test,complaint_aug
custom right knee support | specialist fitted it | post surgery,"Brace, right knee (Custom)",progressive
custom right knee support specialist fitted it | post surgery,"Brace, right knee (Custom)",progressive_aug
custom right knee support | surgery fitted it | post specialist,"Brace, right knee (Custom)",progressive_aug
custom basically right knee support | specialist fitted it | post surgery,"Brace, right knee (Custom)",progressive_aug
monthly sensor things,Glucose Monitoring System Supplies/Sensors,vague_turn1
monthly sensor actually things,Glucose Monitoring System Supplies/Sensors,vague_turn1_aug
replacement pads,"Stimulator, supplies",vague_turn1
replacement pads um,"Stimulator, supplies",vague_turn1_aug
seeing someone for my mental health,Psychologist,vague_turn1
seeing for my mental health,Psychologist,vague_turn1_aug
seeing someone for mental my health,Psychologist,vague_turn1_aug
seeing someone for my mental basically health,Psychologist,vague_turn1_aug
grab bars | permanently installed | for my fall risk parent,Grab Bar/Bath Bar - permanent fixtures (purchase),progressive
grab bars | permanently installed for my fall risk parent,Grab Bar/Bath Bar - permanent fixtures (purchase),progressive_aug
grab bars | permanently installed | for risk fall my parent,Grab Bar/Bath Bar - permanent fixtures (purchase),progressive_aug
grab bars | permanently installed | for my basically fall risk parent,Grab Bar/Bath Bar - permanent fixtures (purchase),progressive_aug
Where do I submit my pharmacy receipt for a prescription drug?,Drug,question
Where do submit my pharmacy receipt for a prescription drug?,Drug,question_aug
Where do I a my pharmacy receipt for submit prescription drug?,Drug,question_aug
Where do I submit my pharmacy receipt like for a prescription drug?,Drug,question_aug
psychotherapist not psychologist,Psychotherapist,partial_turn2
basically psychotherapist not psychologist,Psychotherapist,partial_turn2_aug
had a custom Fillauer AFO fabricated at Ottawa Orthotics clinic,"Brace, AFO/KAFO (Custom)",brand_specific
had a custom AFO fabricated at Ottawa Orthotics clinic,"Brace, AFO/KAFO (Custom)",brand_specific_aug
had a custom Fillauer Orthotics fabricated at Ottawa AFO clinic,"Brace, AFO/KAFO (Custom)",brand_specific_aug
had a custom Fillauer AFO um fabricated at Ottawa Orthotics clinic,"Brace, AFO/KAFO (Custom)",brand_specific_aug
vision visit | just the examination fee,Eye Exam,progressive
vision visit | the examination fee,Eye Exam,progressive_aug
vision examination | just the visit fee,Eye Exam,progressive_aug
so vision visit | just the examination fee,Eye Exam,progressive_aug
"full length, quite tight","Compression Stockings, thigh/full (20-29 mmhg)",partial_turn2
"full quite length, tight","Compression Stockings, thigh/full (20-29 mmhg)",partial_turn2_aug
"full length, I think quite tight","Compression Stockings, thigh/full (20-29 mmhg)",partial_turn2_aug
dental visit,Dental Services,vague_turn1
dental visit so,Dental Services,vague_turn1_aug
therapy | group sessions | not individual psychologist,Other mental health services,progressive
| group sessions | not individual psychologist,Other mental health services,progressive_aug
therapy | group | sessions not individual psychologist,Other mental health services,progressive_aug
like therapy | group sessions | not individual psychologist,Other mental health services,progressive_aug
Claiming a multi-point traditional Chinese acupuncture session performed by a licensed R.Ac for myofascial pain syndrome,Acupuncture,detailed_clinical
Claiming a multi-point traditional Chinese acupuncture session performed a licensed R.Ac for myofascial pain syndrome,Acupuncture,detailed_clinical_aug
Claiming a performed traditional Chinese acupuncture session multi-point by a licensed R.Ac for myofascial pain syndrome,Acupuncture,detailed_clinical_aug
Claiming a multi-point traditional Chinese acupuncture session performed by a um licensed R.Ac for myofascial pain syndrome,Acupuncture,detailed_clinical_aug
seeing a counsellor,Clinical Counsellor,vague_turn1
seeing basically a counsellor,Clinical Counsellor,vague_turn1_aug
diagnostic test for my eye condition,Diagnostic Vision Test,partial_turn2
diagnostic test for my eye,Diagnostic Vision Test,partial_turn2_aug
diagnostic test for eye my condition,Diagnostic Vision Test,partial_turn2_aug
diagnostic test for my eye like condition,Diagnostic Vision Test,partial_turn2_aug
I think this claim is supposed to go through my provincial plan first?,Provincial Replacement Plan,confused_student
I think this claim is supposed to go through my plan first?,Provincial Replacement Plan,confused_student_aug
I think this provincial is supposed to go through my claim plan first?,Provincial Replacement Plan,confused_student_aug
I think this claim is supposed I think to go through my provincial plan first?,Provincial Replacement Plan,confused_student_aug
chiropody foot care visit,Chiropody (Foot Care) Treatment,terse
chiropody visit care foot,Chiropody (Foot Care) Treatment,terse_aug
chiropody foot like care visit,Chiropody (Foot Care) Treatment,terse_aug
Where do I claim a raised toilet seat I bought for post-surgery recovery?,Raised Toilet seat (purchase),question
Where do I claim a toilet seat I bought for post-surgery recovery?,Raised Toilet seat (purchase),question_aug
Where do I claim a raised toilet I seat bought for post-surgery recovery?,Raised Toilet seat (purchase),question_aug
Where do I think I claim a raised toilet seat I bought for post-surgery recovery?,Raised Toilet seat (purchase),question_aug
shoe modification,Other foot care services (i.e. orthopedic shoe modification),vague_turn1
shoe modification I think,Other foot care services (i.e. orthopedic shoe modification),vague_turn1_aug
those little wet pad things I use before I prick my finger for blood sugar,Alcohol swabs,confused_student
those little wet pad things I use before I my finger for blood sugar,Alcohol swabs,confused_student_aug
those little wet pad things I use before my prick I finger for blood sugar,Alcohol swabs,confused_student_aug
those little wet pad things I actually use before I prick my finger for blood sugar,Alcohol swabs,confused_student_aug
"automatic, fires itself",Insulin Gun (automatic),partial_turn2
"automatic, so fires itself",Insulin Gun (automatic),partial_turn2_aug
"I need buy more sensor patch for glucose machine, the one you stick on arm",Glucose Monitoring System Supplies/Sensors,esl_speaker
"I need buy more sensor patch for glucose machine, the one stick on arm",Glucose Monitoring System Supplies/Sensors,esl_speaker_aug
"I need buy more sensor patch for glucose you the one machine, stick on arm",Glucose Monitoring System Supplies/Sensors,esl_speaker_aug
"I need buy more um sensor patch for glucose machine, the one you stick on arm",Glucose Monitoring System Supplies/Sensors,esl_speaker_aug
vision therapy,Other vision services (i.e. safety glasses),vague_turn1
just vision therapy,Other vision services (i.e. safety glasses),vague_turn1_aug
claiming insulin pump supplies for my daughter - new infusion sets and reservoirs,Insulin infusion pump supplies,parent_or_dependent
claiming insulin pump supplies for my daughter - new sets and reservoirs,Insulin infusion pump supplies,parent_or_dependent_aug
claiming insulin my supplies for pump daughter - new infusion sets and reservoirs,Insulin infusion pump supplies,parent_or_dependent_aug
claiming like insulin pump supplies for my daughter - new infusion sets and reservoirs,Insulin infusion pump supplies,parent_or_dependent_aug
speech therapy | SLP | for my child's stutter,Speech Therapy,progressive
speech therapy | SLP | for my child's,Speech Therapy,progressive_aug
speech | therapy SLP | for my child's stutter,Speech Therapy,progressive_aug
speech therapy | SLP | actually for my child's stutter,Speech Therapy,progressive_aug
eye training for convergence,Other vision services (i.e. safety glasses),partial_turn2
eye for training convergence,Other vision services (i.e. safety glasses),partial_turn2_aug
actually eye training for convergence,Other vision services (i.e. safety glasses),partial_turn2_aug
I went in that big tube machine that takes pictures of the inside of your body,MRI (Magnetic Resonance Imaging),confused_student
I went in that big tube machine that takes pictures the inside of your body,MRI (Magnetic Resonance Imaging),confused_student_aug
I went in that big tube of that takes pictures of the inside machine your body,MRI (Magnetic Resonance Imaging),confused_student_aug
I went in that big tube machine that takes um pictures of the inside of your body,MRI (Magnetic Resonance Imaging),confused_student_aug
contact lenses | daily wear | prescription needed,Prescription Contacts,progressive
contact lenses | daily | prescription needed,Prescription Contacts,progressive_aug
contact lenses prescription daily wear | | needed,Prescription Contacts,progressive_aug
contact lenses | basically daily wear | prescription needed,Prescription Contacts,progressive_aug
wig,Wig,vague_turn1
I think wig,Wig,vague_turn1_aug
ND treating my hormonal issues,Naturopathic Treatment,partial_turn2
treating my hormonal issues,Naturopathic Treatment,partial_turn2_aug
ND treating issues hormonal my,Naturopathic Treatment,partial_turn2_aug
ND treating my hormonal like issues,Naturopathic Treatment,partial_turn2_aug
very tight knee socks,"Compression Stockings, knee length (30 mmhg & over)",vague_turn1
very knee tight socks,"Compression Stockings, knee length (30 mmhg & over)",vague_turn1_aug
very I think tight knee socks,"Compression Stockings, knee length (30 mmhg & over)",vague_turn1_aug
"I got a little steam machine that puts warm moisture in the air, helps with congestion",Vaporizer (table top),confused_student
"got a little steam machine that puts warm moisture in the air, helps with congestion",Vaporizer (table top),confused_student_aug
"I the a little steam machine that puts warm moisture in got air, helps with congestion",Vaporizer (table top),confused_student_aug
"I got a little steam machine that puts warm moisture in the air, helps with I think congestion",Vaporizer (table top),confused_student_aug
audiologist made them,Ear Plugs (custom made),partial_turn2
audiologist made them just,Ear Plugs (custom made),partial_turn2_aug
"the receiver, the screen part",Glucose Monitoring System Receiver,partial_turn2
"the receiver, screen part",Glucose Monitoring System Receiver,partial_turn2_aug
"the screen the receiver, part",Glucose Monitoring System Receiver,partial_turn2_aug
"the receiver, the um screen part",Glucose Monitoring System Receiver,partial_turn2_aug
I need more of those sticky pad things for my shock machine,"Stimulator, supplies",confused_student
I need of those sticky pad things for my shock machine,"Stimulator, supplies",confused_student_aug
I need of more those sticky pad things for my shock machine,"Stimulator, supplies",confused_student_aug
I need more basically of those sticky pad things for my shock machine,"Stimulator, supplies",confused_student_aug
mental health | seeing a psych | she has her PhD and is registered,Psychologist,progressive
mental health | seeing a psych she has her PhD and is registered,Psychologist,progressive_aug
is health | seeing a psych | she has her PhD and mental registered,Psychologist,progressive_aug
mental health | seeing a psych | she has her PhD and is registered so,Psychologist,progressive_aug
is there really a difference between custom and non-custom in the dropdown? mine is just from shoppers,Brace (Non-custom),complaint
is there really a difference between custom and non-custom in the dropdown? mine just from shoppers,Brace (Non-custom),complaint_aug
is there really a difference between and custom non-custom in the dropdown? mine is just from shoppers,Brace (Non-custom),complaint_aug
is there really a difference between basically custom and non-custom in the dropdown? mine is just from shoppers,Brace (Non-custom),complaint_aug
MSW sessions,Social Worker (Masters level),vague_turn1
um MSW sessions,Social Worker (Masters level),vague_turn1_aug
glasses | safety kind required for work,Safety Glasses,progressive
glasses | safety kind required for,Safety Glasses,progressive_aug
glasses | safety required kind for work,Safety Glasses,progressive_aug
glasses | safety kind required actually for work,Safety Glasses,progressive_aug
elbow crutches,Forearm Crutch (purchase),vague_turn1
elbow I think crutches,Forearm Crutch (purchase),vague_turn1_aug
bathroom safety bars,Grab Bar/Bath Bar - permanent fixtures (purchase),vague_turn1
bathroom safety bars um,Grab Bar/Bath Bar - permanent fixtures (purchase),vague_turn1_aug
sleep test | spent the night at clinic | for diagnosis,Sleep Study,progressive
test | spent the night at clinic | for diagnosis,Sleep Study,progressive_aug
sleep test | spent the night for clinic | at diagnosis,Sleep Study,progressive_aug
sleep test | spent the night at clinic | for diagnosis so,Sleep Study,progressive_aug
naturopathic doctor ND designation,Naturopathic Treatment,partial_turn2
naturopathic doctor designation ND,Naturopathic Treatment,partial_turn2_aug
naturopathic doctor ND designation like,Naturopathic Treatment,partial_turn2_aug
claiming psychotherapy sessions for my spouse with a registered psychotherapist for workplace burnout,Psychotherapist,parent_or_dependent
claiming psychotherapy sessions for my spouse with a psychotherapist for workplace burnout,Psychotherapist,parent_or_dependent_aug
claiming psychotherapy sessions for my spouse with a for psychotherapist registered workplace burnout,Psychotherapist,parent_or_dependent_aug
claiming psychotherapy sessions for my spouse with a registered psychotherapist for actually workplace burnout,Psychotherapist,parent_or_dependent_aug
my gynecologist ordered a CA-125 test because of a cyst they found on my ovary during ultrasound,CA-125 (Cancer Antigen) Test,storyteller
my ordered a CA-125 test because of a cyst they found on my ovary during ultrasound,CA-125 (Cancer Antigen) Test,storyteller_aug
my gynecologist ordered ultrasound CA-125 test because of a cyst they found on my ovary during a,CA-125 (Cancer Antigen) Test,storyteller_aug
my gynecologist ordered a CA-125 test because of a cyst they found on my um ovary during ultrasound,CA-125 (Cancer Antigen) Test,storyteller_aug
hearing aids,Hearing Aids,vague_turn1
I think hearing aids,Hearing Aids,vague_turn1_aug
pre-approval | not actual claim | before my surgery,Estimate/Pre-Authorization,progressive
pre-approval | not actual claim | before my,Estimate/Pre-Authorization,progressive_aug
pre-approval | not actual claim | surgery my before,Estimate/Pre-Authorization,progressive_aug
like pre-approval | not actual claim | before my surgery,Estimate/Pre-Authorization,progressive_aug
mobility aid for my dad,Walker - non wheeled (purchase),vague_turn1
mobility aid for dad,Walker - non wheeled (purchase),vague_turn1_aug
dad aid for my mobility,Walker - non wheeled (purchase),vague_turn1_aug
mobility so aid for my dad,Walker - non wheeled (purchase),vague_turn1_aug
"knee support | regular kind, not custom fitted",Brace (Non-custom),progressive
"knee support | regular kind, not custom",Brace (Non-custom),progressive_aug
"knee support custom regular kind, not | fitted",Brace (Non-custom),progressive_aug
"knee support | regular um kind, not custom fitted",Brace (Non-custom),progressive_aug
misc medical item claim,Other medical items,terse
misc claim item medical,Other medical items,terse_aug
misc medical like item claim,Other medical items,terse_aug
attaches to my inhaler,Aerochamber,partial_turn2
my to attaches inhaler,Aerochamber,partial_turn2_aug
attaches to my inhaler I think,Aerochamber,partial_turn2_aug
knee support thing,Brace (Non-custom),vague_turn1
knee support thing actually,Brace (Non-custom),vague_turn1_aug
CGM | monthly sensors | the round stickers that monitor my sugar,Glucose Monitoring System Supplies/Sensors,progressive
CGM | monthly sensors | the round stickers that monitor sugar,Glucose Monitoring System Supplies/Sensors,progressive_aug
CGM stickers monthly sensors | the round | that monitor my sugar,Glucose Monitoring System Supplies/Sensors,progressive_aug
